date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:04:13	824/824	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22655a1eec-338%22	https://www.uxpert.com/wp-content/themes/uxpert/gfx/g497.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/themes/uxpert/gfx/g497.svg	(from https://www.uxpert.com/wp-content/cache/min/1/wp-content/themes/uxpert/style.css?ver=1763486392)
18:04:14	616/616	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22655b76bc-268%22	https://www.uxpert.com/wp-content/themes/uxpert/gfx/ham.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/themes/uxpert/gfx/ham.svg	(from https://www.uxpert.com/wp-content/cache/min/1/wp-content/themes/uxpert/style.css?ver=1763486392)
18:04:15	1227/1227	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22655c8cb6-4cb%22	https://www.uxpert.com/wp-content/themes/uxpert/gfx/search-icon.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/themes/uxpert/gfx/search-icon.svg	(from https://www.uxpert.com/wp-content/cache/min/1/wp-content/themes/uxpert/style.css?ver=1763486392)
18:04:16	515/515	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22655c56e4-203%22	https://www.uxpert.com/wp-content/themes/uxpert/gfx/load-icon.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/themes/uxpert/gfx/load-icon.svg	(from https://www.uxpert.com/wp-content/cache/min/1/wp-content/themes/uxpert/style.css?ver=1763486392)
18:04:17	248/248	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22655c618c-f8%22	https://www.uxpert.com/wp-content/themes/uxpert/gfx/chevron.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/themes/uxpert/gfx/chevron.svg	(from https://www.uxpert.com/wp-content/cache/min/1/wp-content/themes/uxpert/style.css?ver=1763486392)
18:04:18	5991/5991	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226565d82f-1767%22	https://www.uxpert.com/wp-content/themes/uxpert/gfx/like-active.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/themes/uxpert/gfx/like-active.svg	(from https://www.uxpert.com/wp-content/cache/min/1/wp-content/themes/uxpert/style.css?ver=1763486392)
18:04:19	1840/1840	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265898031-730%22	https://www.uxpert.com/wp-content/themes/uxpert/gfx/summary-icon.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/themes/uxpert/gfx/summary-icon.svg	(from https://www.uxpert.com/wp-content/cache/min/1/wp-content/themes/uxpert/style.css?ver=1763486392)
18:04:20	367/367	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226571d088-16f%22	https://www.uxpert.com/wp-content/themes/uxpert/gfx/back-mobile.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/themes/uxpert/gfx/back-mobile.svg	(from https://www.uxpert.com/wp-content/cache/min/1/wp-content/themes/uxpert/style.css?ver=1763486392)
18:04:21	1061/1061	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22691c8004-425%22	https://www.uxpert.com/wp-content/plugins/wp-ulike/assets/img/svg/loader.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/plugins/wp-ulike/assets/img/svg/loader.svg	(from https://www.uxpert.com/wp-content/plugins/wp-ulike/assets/css/wp-ulike.min.css?ver=4.7.11)
18:04:22	919/919	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22691c8004-397%22	https://www.uxpert.com/wp-content/plugins/wp-ulike/assets/img/svg/like.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/plugins/wp-ulike/assets/img/svg/like.svg	(from https://www.uxpert.com/wp-content/plugins/wp-ulike/assets/css/wp-ulike.min.css?ver=4.7.11)
18:04:23	627/627	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22691c8004-273%22	https://www.uxpert.com/wp-content/plugins/wp-ulike/assets/img/svg/love.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/plugins/wp-ulike/assets/img/svg/love.svg	(from https://www.uxpert.com/wp-content/plugins/wp-ulike/assets/css/wp-ulike.min.css?ver=4.7.11)
18:04:24	1110/1110	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22691c8004-456%22	https://www.uxpert.com/wp-content/plugins/wp-ulike/assets/img/svg/info.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/plugins/wp-ulike/assets/img/svg/info.svg	(from https://www.uxpert.com/wp-content/plugins/wp-ulike/assets/css/wp-ulike.min.css?ver=4.7.11)
18:04:25	899/899	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22691c8004-383%22	https://www.uxpert.com/wp-content/plugins/wp-ulike/assets/img/svg/success.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/plugins/wp-ulike/assets/img/svg/success.svg	(from https://www.uxpert.com/wp-content/plugins/wp-ulike/assets/css/wp-ulike.min.css?ver=4.7.11)
18:04:26	1160/1160	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22691c8004-488%22	https://www.uxpert.com/wp-content/plugins/wp-ulike/assets/img/svg/error.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/plugins/wp-ulike/assets/img/svg/error.svg	(from https://www.uxpert.com/wp-content/plugins/wp-ulike/assets/css/wp-ulike.min.css?ver=4.7.11)
18:04:27	911/911	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22691c8004-38f%22	https://www.uxpert.com/wp-content/plugins/wp-ulike/assets/img/svg/warning.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/plugins/wp-ulike/assets/img/svg/warning.svg	(from https://www.uxpert.com/wp-content/plugins/wp-ulike/assets/css/wp-ulike.min.css?ver=4.7.11)
18:04:28	284860/284860	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Nov%202025%2017:40:30%20GMT	https://www.uxpert.com/about?lang=he	/Users/sait/Desktop/uxpert_full/www.uxpert.com/about64f4.html	(from https://www.uxpert.com/about)
18:04:29	6898/6898	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Nov%202025%2015:04:29%20GMT	https://www.uxpert.com/wp-json/wp/v2/pages/106	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/wp/v2/pages/106.json	(from https://www.uxpert.com/about)
18:04:31	2148/2148	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Nov%202025%2015:04:30%20GMT	https://www.uxpert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.uxpert.com%2Fabout	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/oembed/1.0/embed6634.json	(from https://www.uxpert.com/about)
18:04:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Nov%202025%2015:04:31%20GMT	https://www.uxpert.com/?p=106	/Users/sait/Desktop/uxpert_full/www.uxpert.com/index153d.html	(from https://www.uxpert.com/about)
18:04:33	2303/2303	---MCZ	200	added ('OK')	text/xml	date:Sat,%2022%20Nov%202025%2015:04:33%20GMT	https://www.uxpert.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.uxpert.com%2Fabout&format=xml	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/oembed/1.0/embede12e	(from https://www.uxpert.com/about)
18:19:36	135211159/135211159	---M--	200	added ('OK')	video/mp4	etag:%2262aefc87-80f2897%22	https://www.uxpert.com/wp-content/uploads/2022/06/UXPERT-BARCELONA-.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2022/06/UXPERT-BARCELONA-.mp4	(from https://www.uxpert.com/about)
18:35:10	284562104/284562104	---M--	200	added ('OK')	video/mp4	etag:%225f195494-10f612b8%22	https://www.uxpert.com/wp-content/uploads/2020/07/Nitzan-Dominos-Lecture-UXI-Live-2019.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/07/Nitzan-Dominos-Lecture-UXI-Live-2019.mp4	(from https://www.uxpert.com/about)
18:37:38	155189739/155189739	---M--	200	added ('OK')	video/mp4	etag:%225f007dbc-94001eb%22	https://www.uxpert.com/wp-content/uploads/2020/07/UXROME-2018.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/07/UXROME-2018.mp4	(from https://www.uxpert.com/about)
18:39:15	13827956/13827956	---M--	200	added ('OK')	video/mp4	etag:%2268d624c4-d2ff74%22	https://www.uxpert.com/wp-content/uploads/2025/09/shana_tova_2025.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2025/09/shana_tova_2025.mp4	(from https://www.uxpert.com/about)
18:41:15	17816941/17816941	---M--	200	added ('OK')	video/mp4	etag:%2267f7d222-10fdd6d%22	https://www.uxpert.com/wp-content/uploads/2025/04/Passover-2025.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2025/04/Passover-2025.mp4	(from https://www.uxpert.com/about)
18:42:20	70928381/70928381	---M--	200	added ('OK')	video/quicktime	etag:%2264cfb394-43a47fd%22	https://www.uxpert.com/wp-content/uploads/2023/08/3.mov	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2023/08/3.qt	(from https://www.uxpert.com/about)
18:42:48	15726506/15726506	---M--	200	added ('OK')	video/mp4	etag:%2266fbde09-eff7aa%22	https://www.uxpert.com/wp-content/uploads/2024/10/1920_1080.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2024/10/1920_1080.mp4	(from https://www.uxpert.com/about)
18:42:50	6590277/6590277	---M--	200	added ('OK')	video/mp4	etag:%22642c7985-648f45%22	https://www.uxpert.com/wp-content/uploads/2023/04/Passover-2023.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2023/04/Passover-2023.mp4	(from https://www.uxpert.com/about)
18:43:14	3346542/3346542	---M--	200	added ('OK')	video/mp4	etag:%22624d9f2e-33106e%22	https://www.uxpert.com/wp-content/uploads/2022/04/pesach_2022.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2022/04/pesach_2022.mp4	(from https://www.uxpert.com/about)
18:44:09	7076019/7076019	---M--	200	added ('OK')	video/mp4	etag:%22612f173a-6bf8b3%22	https://www.uxpert.com/wp-content/uploads/2021/09/Rosh-Hashana-2021.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2021/09/Rosh-Hashana-2021.mp4	(from https://www.uxpert.com/about)
18:44:09	16059033/16059033	---M--	200	added ('OK')	video/mp4	etag:%226329b97f-f50a99%22	https://www.uxpert.com/wp-content/uploads/2022/09/5-Shana-Tova.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2022/09/5-Shana-Tova.mp4	(from https://www.uxpert.com/about)
18:45:43	13807694/13807694	---M--	200	added ('OK')	video/mp4	etag:%225ffe9ac8-d2b04e%22	https://www.uxpert.com/wp-content/uploads/2021/01/Healthy-New-Year-2021.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2021/01/Healthy-New-Year-2021.mp4	(from https://www.uxpert.com/about)
18:45:46	21136584/21136584	---M--	200	added ('OK')	video/mp4	etag:%22605c6060-14284c8%22	https://www.uxpert.com/wp-content/uploads/2021/03/Passover-2021-final.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2021/03/Passover-2021-final.mp4	(from https://www.uxpert.com/about)
18:47:11	12056746/12056746	---M--	200	added ('OK')	video/mp4	etag:%225f636c7b-b7f8aa%22	https://www.uxpert.com/wp-content/uploads/2020/09/shana_tova_2020_16.9.20_low_res.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/09/shana_tova_2020_16.9.20_low_res.mp4	(from https://www.uxpert.com/about)
18:47:40	17381480/17381480	---M--	200	added ('OK')	video/mp4	etag:%225f1a96f3-1093868%22	https://www.uxpert.com/wp-content/uploads/2020/07/Passover-2020.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/07/Passover-2020.mp4	(from https://www.uxpert.com/about)
18:47:41	441199066/441199066	---M--	200	added ('OK')	video/mp4	etag:%2266dea3e4-1a4c29da%22	https://www.uxpert.com/wp-content/uploads/2024/09/UXPERT-Athens-movie.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2024/09/UXPERT-Athens-movie.mp4	(from https://www.uxpert.com/about)
18:48:57	11091009/11091009	---M--	200	added ('OK')	video/mp4	etag:%225f2572be-a93c41%22	https://www.uxpert.com/wp-content/uploads/2020/08/shana_tova_2018-1.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/08/shana_tova_2018-1.mp4	(from https://www.uxpert.com/about)
18:49:05	16182458/16182458	---M--	200	added ('OK')	video/mp4	etag:%225f256ccf-f6ecba%22	https://www.uxpert.com/wp-content/uploads/2020/08/UXPert_v06.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/08/UXPert_v06.mp4	(from https://www.uxpert.com/about)
18:49:50	10419839/10419839	---M--	200	added ('OK')	video/mp4	etag:%225f257459-9efe7f%22	https://www.uxpert.com/wp-content/uploads/2020/08/%d7%a4%d7%a1%d7%97-%d7%a9%d7%9e%d7%97-uxpert.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/08/%d7%a4%d7%a1%d7%97-%d7%a9%d7%9e%d7%97-uxpert.mp4	(from https://www.uxpert.com/about)
18:49:51	40470436/40470436	---M--	200	added ('OK')	video/mp4	etag:%225f1a979c-26987a4%22	https://www.uxpert.com/wp-content/uploads/2020/07/Happy-new-Year-2019-TLV.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/07/Happy-new-Year-2019-TLV.mp4	(from https://www.uxpert.com/about)
18:49:51	9747351/9747351	---M--	200	added ('OK')	video/mp4	etag:%225f2574da-94bb97%22	https://www.uxpert.com/wp-content/uploads/2020/08/UXpert_RoshHashana-2017.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/08/UXpert_RoshHashana-2017.mp4	(from https://www.uxpert.com/about)
18:50:12	3671096/3671096	---M--	200	added ('OK')	video/mp4	etag:%225f258294-380438%22	https://www.uxpert.com/wp-content/uploads/2020/08/UXpert-shana_tova-2016.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/08/UXpert-shana_tova-2016.mp4	(from https://www.uxpert.com/about)
18:50:13	4876411/4876411	---M--	200	added ('OK')	video/mp4	etag:%225f257541-4a687b%22	https://www.uxpert.com/wp-content/uploads/2020/08/Passover-2017.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/08/Passover-2017.mp4	(from https://www.uxpert.com/about)
18:50:15	6291391/6291391	---M--	200	added ('OK')	video/mp4	etag:%225f2582d4-5fffbf%22	https://www.uxpert.com/wp-content/uploads/2020/08/UXpert-Exit-2016.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/08/UXpert-Exit-2016.mp4	(from https://www.uxpert.com/about)
19:00:30	93666470/93666470	---M--	200	added ('OK')	video/mp4	etag:%22612f172e-5953ca6%22	https://www.uxpert.com/wp-content/uploads/2021/09/Rosh-ha-Shana-2021.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2021/09/Rosh-ha-Shana-2021.mp4	(from https://www.uxpert.com/about)
19:01:05	5242880/5242880	---M--	200	added ('OK')	video/mp4	etag:%225f3b9b94-500000%22	https://www.uxpert.com/wp-content/uploads/2020/08/VID-20180617-WA0020.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/08/VID-20180617-WA0020.mp4	(from https://www.uxpert.com/about)
19:01:08	7702/7702	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ed371a9-1e16%22	https://www.uxpert.com/wp-content/uploads/2020/05/icons_Research_and_Strategy.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/05/icons_Research_and_Strategy.svg	(from https://www.uxpert.com/about)
19:01:10	6238/6238	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f04f123-185e%22	https://www.uxpert.com/wp-content/uploads/2020/07/Icon_User-Experience-Design.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/07/Icon_User-Experience-Design.svg	(from https://www.uxpert.com/about)
19:01:12	7336/7336	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f04f12e-1ca8%22	https://www.uxpert.com/wp-content/uploads/2020/07/Icon_Visual-Design.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/07/Icon_Visual-Design.svg	(from https://www.uxpert.com/about)
19:01:14	8639/8639	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f04f138-21bf%22	https://www.uxpert.com/wp-content/uploads/2020/07/Icon_Usability-Testing.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/07/Icon_Usability-Testing.svg	(from https://www.uxpert.com/about)
19:01:16	8827/8827	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f19c606-227b%22	https://www.uxpert.com/wp-content/uploads/2020/07/nitzan_.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/07/nitzan_.svg	(from https://www.uxpert.com/about)
19:01:18	9727/9727	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f19c5db-25ff%22	https://www.uxpert.com/wp-content/uploads/2020/07/adva_f.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/07/adva_f.svg	(from https://www.uxpert.com/about)
19:01:20	8841/8841	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f19c60a-2289%22	https://www.uxpert.com/wp-content/uploads/2020/07/ofer_.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/07/ofer_.svg	(from https://www.uxpert.com/about)
19:01:23	9432/9432	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f1d5666-24d8%22	https://www.uxpert.com/wp-content/uploads/2020/07/einat_svg_2.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/07/einat_svg_2.svg	(from https://www.uxpert.com/about)
19:01:25	32777/32777	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f19c5dc-8009%22	https://www.uxpert.com/wp-content/uploads/2020/07/dana_.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/07/dana_.svg	(from https://www.uxpert.com/about)
19:01:27	9588/9588	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f19c5fd-2574%22	https://www.uxpert.com/wp-content/uploads/2020/07/maayan_s_.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/07/maayan_s_.svg	(from https://www.uxpert.com/about)
19:01:29	8460/8460	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f19c5e4-210c%22	https://www.uxpert.com/wp-content/uploads/2020/07/doron_.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/07/doron_.svg	(from https://www.uxpert.com/about)
19:01:31	18061/18061	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f19c60d-468d%22	https://www.uxpert.com/wp-content/uploads/2020/07/polina_.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/07/polina_.svg	(from https://www.uxpert.com/about)
19:01:33	21708/21708	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f19c5ec-54cc%22	https://www.uxpert.com/wp-content/uploads/2020/07/einat_s_.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/07/einat_s_.svg	(from https://www.uxpert.com/about)
19:01:35	14794/14794	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22610018eb-39ca%22	https://www.uxpert.com/wp-content/uploads/2021/07/asaf_.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2021/07/asaf_.svg	(from https://www.uxpert.com/about)
19:01:36	16157/16157	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22610018f7-3f1d%22	https://www.uxpert.com/wp-content/uploads/2021/07/liat.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2021/07/liat.svg	(from https://www.uxpert.com/about)
19:01:37	113735613/113735613	---M--	200	added ('OK')	video/mp4	etag:%225fbe1d5d-6c777bd%22	https://www.uxpert.com/wp-content/uploads/2020/11/9th-Anniversary_compressed2.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/11/9th-Anniversary_compressed2.mp4	(from https://www.uxpert.com/about)
19:01:38	31710/31710	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22648881cf-7bde%22	https://www.uxpert.com/wp-content/uploads/2023/06/bar-2.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2023/06/bar-2.svg	(from https://www.uxpert.com/about)
19:01:39	615254107/615254107	---M--	200	added ('OK')	video/mp4	etag:%2264631750-24ac085b%22	https://www.uxpert.com/wp-content/uploads/2023/05/Budapest-Final-3.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2023/05/Budapest-Final-3.mp4	(from https://www.uxpert.com/about)
19:01:39	17050/17050	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22610018e4-429a%22	https://www.uxpert.com/wp-content/uploads/2021/07/alona.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2021/07/alona.svg	(from https://www.uxpert.com/about)
19:01:39	24901/24901	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22648881cf-6145%22	https://www.uxpert.com/wp-content/uploads/2023/06/adi-2.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2023/06/adi-2.svg	(from https://www.uxpert.com/about)
19:01:41	16973/16973	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264816b5c-424d%22	https://www.uxpert.com/wp-content/uploads/2023/06/limor-1.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2023/06/limor-1.svg	(from https://www.uxpert.com/about)
19:01:42	54138/54138	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264888168-d37a%22	https://www.uxpert.com/wp-content/uploads/2023/06/ofir.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2023/06/ofir.svg	(from https://www.uxpert.com/about)
19:01:43	18363/18363	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22658ac6a4-47bb%22	https://www.uxpert.com/wp-content/uploads/2023/12/moran-1.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2023/12/moran-1.svg	(from https://www.uxpert.com/about)
19:01:44	14005/14005	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22658ac691-36b5%22	https://www.uxpert.com/wp-content/uploads/2023/12/Yossi-1.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2023/12/Yossi-1.svg	(from https://www.uxpert.com/about)
19:01:45	14852/14852	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22658ac654-3a04%22	https://www.uxpert.com/wp-content/uploads/2023/12/Dvir.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2023/12/Dvir.svg	(from https://www.uxpert.com/about)
19:01:45	641533665/641533665	---M--	200	added ('OK')	video/mp4	etag:%225f19512f-263d06e1%22	https://www.uxpert.com/wp-content/uploads/2020/07/UXI-Live-Design-2020-10-Nitzan-Avitouv.mp4	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/07/UXI-Live-Design-2020-10-Nitzan-Avitouv.mp4	(from https://www.uxpert.com/about)
19:01:46	68104/68104	---MCZ	200	added ('OK')	text/html	date:Sat,%2022%20Nov%202025%2007:13:34%20GMT	https://www.uxpert.com/category/work-he?lang=he	/Users/sait/Desktop/uxpert_full/www.uxpert.com/category/work-he64f4.html	(from https://www.uxpert.com/work)
19:01:49	28107/28107	---MC-	200	added ('OK')	application/rss+xml	etag:%227d115f57cc4941a297a5c56f417d4a7c%22	https://www.uxpert.com/work/feed	/Users/sait/Desktop/uxpert_full/www.uxpert.com/work/feed	(from https://www.uxpert.com/work)
19:01:51	4404/4404	---MCZ	200	added ('OK')	application/json	date:Sat,%2022%20Nov%202025%2016:01:51%20GMT	https://www.uxpert.com/wp-json/wp/v2/categories/6	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-json/wp/v2/categories/6.json	(from https://www.uxpert.com/work)
19:01:51	133180/133180	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Nov%202025%2017:46:52%20GMT	https://www.uxpert.com/work/philharmonic	/Users/sait/Desktop/uxpert_full/www.uxpert.com/work/philharmonic.html	(from https://www.uxpert.com/work)
19:01:53	101186/101186	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Nov%202025%2008:46:30%20GMT	https://www.uxpert.com/work/pension-clearinghouse	/Users/sait/Desktop/uxpert_full/www.uxpert.com/work/pension-clearinghouse.html	(from https://www.uxpert.com/work)
19:01:54	137718/137718	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Nov%202025%2008:46:32%20GMT	https://www.uxpert.com/work/pos/dominos-pos	/Users/sait/Desktop/uxpert_full/www.uxpert.com/work/pos/dominos-pos.html	(from https://www.uxpert.com/work)
19:01:55	11533/11533	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f0ee79a-2d0d%22	https://www.uxpert.com/wp-content/uploads/2020/06/Group-17.svg	/Users/sait/Desktop/uxpert_full/www.uxpert.com/wp-content/uploads/2020/06/Group-17.svg	(from https://www.uxpert.com/work)
19:01:56	136392/136392	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Nov%202025%2008:46:33%20GMT	https://www.uxpert.com/work/apps/leumi-digital-account	/Users/sait/Desktop/uxpert_full/www.uxpert.com/work/apps/leumi-digital-account.html	(from https://www.uxpert.com/work)
19:01:57	126320/126320	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Nov%202025%2008:46:34%20GMT	https://www.uxpert.com/work/websites/gift-card-order	/Users/sait/Desktop/uxpert_full/www.uxpert.com/work/websites/gift-card-order.html	(from https://www.uxpert.com/work)
19:01:58	132421/132421	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Nov%202025%2019:53:44%20GMT	https://www.uxpert.com/work/websites/bestie-price-comparison	/Users/sait/Desktop/uxpert_full/www.uxpert.com/work/websites/bestie-price-comparison.html	(from https://www.uxpert.com/work)
19:01:59	128388/128388	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Nov%202025%2021:48:07%20GMT	https://www.uxpert.com/work/websites/marpet	/Users/sait/Desktop/uxpert_full/www.uxpert.com/work/websites/marpet.html	(from https://www.uxpert.com/work)
19:02:00	122848/122848	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Nov%202025%2022:15:48%20GMT	https://www.uxpert.com/work/b2b/bright-machines	/Users/sait/Desktop/uxpert_full/www.uxpert.com/work/b2b/bright-machines.html	(from https://www.uxpert.com/work)
